node,degree,clustering,pagerank,triangles,avg_neighbor_degree,std_neighbor_degree
25,69,0.2885763000852515,0.0007956667935080617,677,36.94202898550725,43.12364563988674
26,68,0.4113257243195786,0.0006879226429190978,937,42.279411764705884,41.3840853142973
27,5,0.9,9.821840711967197e-05,9,94.6,127.39481936091437
28,13,0.7692307692307693,0.00025414502697341477,60,41.76923076923077,88.2532665302222
29,13,0.46153846153846156,0.00019047958379220044,36,54.0,86.6416137359481
30,17,0.5,0.00021088984766078785,68,59.23529411764706,74.89249503888081
31,23,0.43478260869565216,0.00029770771255305673,110,50.04347826086956,67.52357286347878
32,6,1.0,0.00014724620100336905,15,66.66666666666667,125.40689330690273
33,2,1.0,9.129843120766877e-05,1,174.5,172.5
34,5,0.6,9.214599365051792e-05,6,172.4,112.15275297557345
35,2,1.0,7.32055586953959e-05,1,179.5,167.5
36,11,0.9636363636363636,0.00018414957561862884,53,45.18181818181818,95.49280618485275
37,1,0.0,5.235007615455422e-05,0,347.0,0.0
38,9,0.3611111111111111,0.00014052178721359282,13,64.11111111111111,101.6578623995917
39,15,0.49523809523809526,0.00019350676723283683,52,57.53333333333333,80.23869944664415
40,44,0.4048625792811839,0.000492661929903384,383,45.25,50.56504586803381
41,24,0.4673913043478261,0.000463344603381388,129,27.791666666666668,66.71892483063223
42,2,1.0,9.129843120766877e-05,1,174.5,172.5
43,1,0.0,5.235007615455422e-05,0,347.0,0.0
44,6,1.0,0.00013635485049875087,15,74.0,122.16791722870616
45,12,0.7272727272727273,0.00015874466800945471,48,66.25,87.43771592777722
46,5,1.0,0.00013253779814347073,10,79.4,133.82167238530536
47,2,1.0,7.989543454652818e-05,1,175.0,172.0
48,22,0.329004329004329,0.0002910751057290499,76,43.72727272727273,69.10675655572972
49,4,0.5,0.000154933762784992,3,89.0,148.96140439724647
50,14,0.3626373626373626,0.0001683984432909083,33,236.85714285714286,346.73288548614914
51,7,0.8571428571428571,0.00013984283681167352,18,69.0,115.21904604460397
52,2,1.0,8.181980127770555e-05,1,176.0,171.0
53,31,0.3827956989247312,0.0004130052992790965,178,32.483870967741936,59.03791617516603
54,8,0.5714285714285714,0.0001337205694362469,16,68.875,106.26080827379397
55,17,0.8308823529411765,0.0001962444370008911,113,70.82352941176471,71.02794420600591
56,78,0.34865134865134867,0.0007988826189755699,1047,40.666666666666664,40.85737126057899
57,15,0.5238095238095238,0.00021272865344738358,55,46.8,81.1214727019507
58,12,0.2727272727272727,0.00021327761685774414,18,252.41666666666666,375.1400756902532
59,19,0.7777777777777778,0.000222630616903122,133,57.578947368421055,70.67815547996327
60,8,0.6785714285714286,0.00011729086102569558,19,87.625,99.51876393424509
61,3,0.6666666666666666,9.947977434904056e-05,2,123.0,158.46766231632245
62,26,0.5230769230769231,0.0002924530848054094,170,52.11538461538461,62.38116513270339
63,6,1.0,9.709579264690618e-05,15,101.16666666666667,111.34243974733484
64,7,0.9523809523809523,0.0001384849854322479,20,67.0,115.69911717159174
65,12,0.5,0.00015909633869638716,33,63.5,87.10003827017911
66,15,0.8761904761904762,0.0001778418185054142,92,72.46666666666667,75.4832137336213
67,76,0.36140350877192984,0.000767583123609488,1030,41.69736842105263,40.983635931032566
68,9,0.8333333333333334,0.00021394391353505855,30,48.77777777777778,105.48383528376678
69,10,0.6444444444444445,0.00014024498978997636,29,75.0,93.5564001017568
70,2,1.0,7.6496765168023e-05,1,178.0,169.0
71,3,1.0,0.00010101973080420799,3,120.0,160.5262180039967
72,24,0.605072463768116,0.000271755973901818,167,56.583333333333336,64.06826871045881
73,10,0.5333333333333333,0.0001571391885640419,24,55.5,98.45531981564024
74,1,0.0,5.235007615455422e-05,0,347.0,0.0
75,14,0.7582417582417582,0.0001750489918867665,69,68.78571428571429,79.87416762045927
76,3,1.0,8.218075515838281e-05,3,140.0,148.75707266098868
77,6,0.6,0.00012002029246442478,9,77.33333333333333,121.65342393683605
78,9,1.0,0.00021599113946081674,36,46.888888888888886,106.10628261265465
79,12,0.9393939393939394,0.0001519664818718387,62,82.75,80.77760106201058
80,23,0.5217391304347826,0.0003132108806601086,132,35.78260869565217,67.00548745973308
81,3,0.6666666666666666,0.0001069338449815759,2,118.33333333333333,161.69999656428226
82,34,0.41711229946524064,0.0003823164509888714,234,42.38235294117647,56.75127088801487
83,7,0.8571428571428571,0.00013984283681167352,18,69.0,115.21904604460397
84,13,0.4230769230769231,0.00019007987343200365,33,53.53846153846154,86.53111079891829
85,14,0.6483516483516484,0.000181848301531921,59,58.07142857142857,82.88155428571744
86,6,1.0,0.0001512055711165054,15,68.33333333333333,124.65106854290858
87,13,0.6410256410256411,0.00017177021257580965,50,62.84615384615385,88.01472442708851
88,20,0.3368421052631579,0.00028294221058708244,64,45.5,72.97225500147299
89,8,0.6785714285714286,0.00022786773236230286,19,49.875,112.3548369007761
90,2,1.0,8.878828359829588e-05,1,175.0,172.0
91,8,0.6785714285714286,0.0002363185489994872,19,48.375,112.87818378677078
92,21,0.7761904761904762,0.00028693207428092543,163,35.523809523809526,69.77284165853199
93,8,0.8571428571428571,0.0001829781169570814,24,54.5,110.68536488623958
94,22,0.6666666666666666,0.0002973414201068377,154,38.77272727272727,68.53063801765921
95,6,0.8666666666666667,0.00017974804505048006,13,63.166666666666664,126.94147820507246
96,9,0.3888888888888889,0.00014532595932694847,14,58.666666666666664,102.54538290706
97,3,0.6666666666666666,0.00010908552477905116,2,119.66666666666667,160.76760314883785
98,49,0.5246598639455783,0.0004969771732863104,617,48.57142857142857,46.40065094546913
99,13,0.6410256410256411,0.00029807335238323397,50,36.53846153846154,89.69402294177293
100,9,0.6111111111111112,0.00017004140377089983,22,55.111111111111114,104.81141206359847
101,19,0.8304093567251462,0.0002650479173927115,142,37.36842105263158,73.14312611248528
102,6,1.0,0.0001529612701795654,15,67.66666666666667,124.97822032480519
103,16,0.55,0.00018707342388274,66,71.1875,76.08565793728802
104,32,0.6088709677419355,0.00034424762577103823,302,54.34375,56.780063278738076
105,14,0.6703296703296703,0.00018016819183245872,61,64.92857142857143,80.67612878108393
106,8,0.42857142857142855,0.00012680663618481298,12,66.875,106.27962822196923
107,1052,0.04841848972371054,0.007005306596765251,26767,54.86596958174905,54.00162036111927
108,13,0.7948717948717948,0.00019910865953475925,62,47.23076923076923,87.78746523994435
109,37,0.53003003003003,0.00039713940764397963,353,51.513513513513516,53.25137816849824
110,5,1.0,0.0001550302200976879,10,75.2,135.90496679665537
111,14,0.5604395604395604,0.00029224952587119036,51,38.07142857142857,85.91812072774728
112,3,1.0,0.00010030321133312471,3,122.33333333333333,158.9388421864069
113,40,0.5371794871794872,0.0004175418267236124,419,51.3,50.91620567167196
114,1,0.0,5.235007615455422e-05,0,347.0,0.0
115,21,0.5333333333333333,0.000415433291742459,112,30.142857142857142,71.05952281230802
116,17,0.6617647058823529,0.0003238190001748254,90,35.411764705882355,78.03171212325033
117,6,0.4666666666666667,0.00011193524661757,7,78.83333333333333,120.92479297296958
118,36,0.5365079365079365,0.0003952300926146155,338,47.47222222222222,54.832819709403516
119,62,0.28714965626652567,0.0007207508665122511,543,37.54838709677419,44.990922890732456
120,4,0.5,8.947607472246214e-05,3,137.0,129.6688088940436
121,12,0.4696969696969697,0.0001709979969949337,31,58.333333333333336,88.88975694020593
122,63,0.38556067588325654,0.0006565251960390468,753,43.98412698412698,44.73466468230028
123,18,0.6928104575163399,0.00020730916419630093,106,62.77777777777778,71.17236944797824
124,4,0.5,0.0001118045948649205,3,103.25,141.58102803695132
125,4,0.6666666666666666,7.546607744322246e-05,4,145.0,121.74358299310892
126,7,0.7619047619047619,0.00012670561369813955,16,70.85714285714286,114.50817634116608
127,16,0.7333333333333333,0.00024230499392420142,88,40.75,80.35662698247108
128,28,0.5952380952380952,0.00030248979268222875,225,57.42857142857143,58.67856055995029
129,7,0.9047619047619048,0.00012288361076923977,19,67.28571428571429,114.54345935771563
130,16,0.35833333333333334,0.00022874220780559745,43,50.5,79.21963140535306
131,7,1.0,0.0001726814634763652,21,59.714285714285715,117.29537110062209
132,16,0.4,0.00020714282420284435,48,53.6875,78.54991943821457
133,18,0.5882352941176471,0.00023424088961068452,90,55.44444444444444,73.64420639671847
134,19,0.7076023391812866,0.00021768222326529348,121,63.26315789473684,69.67506697843034
135,10,1.0,0.0001708175069889157,45,48.5,99.545215856916
136,133,0.32137161084529503,0.000632590741765154,2821,96.9172932330827,78.7345445019946
137,16,0.5333333333333333,0.00032901379232153056,64,34.1875,81.01559938524186
138,2,1.0,7.26057071784162e-05,1,181.5,165.5
139,9,0.9722222222222222,0.0001543718015931187,35,53.111111111111114,103.92459279522977
140,11,0.8909090909090909,0.00021952168025846796,49,48.0,94.63614531456784
141,28,0.5555555555555556,0.00031025250398795994,210,53.464285714285715,59.90974291313866
142,43,0.530454042081949,0.00044813533142806013,479,48.83720930232558,49.87469425566164
143,12,0.6060606060606061,0.000292516191410141,40,37.416666666666664,93.44379623899894
144,15,0.7047619047619048,0.00028993609616987694,74,38.4,82.6121863488271
145,2,1.0,8.878828359829588e-05,1,175.0,172.0
146,10,0.4666666666666667,0.00014198332246198513,21,72.5,97.61787746104706
147,6,0.9333333333333333,0.00017921901659954934,14,63.5,126.78820923098488
148,20,0.42105263157894735,0.000243012831919965,80,51.05,70.47657412218616
149,14,0.7802197802197802,0.00027056693193995465,71,39.0,85.55449391219277
150,14,0.38461538461538464,0.00020747624238726163,35,226.35714285714286,352.7495281241872
151,7,0.9047619047619048,0.00015310298595257646,19,64.71428571428571,115.34632855103833
152,5,0.7,0.00012435137082341633,7,80.8,133.2627479830729
153,2,1.0,6.183019370682624e-05,1,195.0,152.0
154,2,1.0,7.896459279248274e-05,1,176.5,170.5
155,3,0.6666666666666666,0.00010251489614491452,2,122.33333333333333,158.96610400403674
156,12,0.5303030303030303,0.00016400159833252078,35,68.83333333333333,90.95771300750452
157,3,0.6666666666666666,0.00010551449301194544,2,118.0,161.9279675246579
158,25,0.3566666666666667,0.0002979416145628498,107,48.88,64.15937655557447
159,14,0.6263736263736264,0.00020363191176957937,57,50.285714285714285,84.28644067483603
160,2,1.0,6.914363203655891e-05,1,177.5,169.5
161,25,0.5466666666666666,0.00027816022866397177,164,59.12,62.40469213128127
162,8,0.8571428571428571,0.00016895141563320293,24,58.0,109.33434958877288
163,6,0.5333333333333333,0.00011798235340479857,8,78.0,121.61825520866512
164,3,0.6666666666666666,7.352249771512575e-05,2,138.0,148.19581640518737
165,11,0.6,0.00014826293093961337,33,64.36363636363636,90.7276370916349
166,4,0.6666666666666666,0.00010852554589483327,4,93.75,146.25042734980298
167,7,0.9047619047619048,0.00016816694998228587,19,58.142857142857146,117.96782681420095
168,11,0.6909090909090909,0.00016582186484314843,38,56.63636363636363,93.50378964344681
169,38,0.4395448079658606,0.0004125998769072511,309,51.078947368421055,55.37403038426253
170,46,0.4714975845410628,0.0005042704024722017,488,47.19565217391305,49.740465359100604
171,22,0.22510822510822512,0.00037334276804516,52,110.72727272727273,270.23713186388085
172,41,0.45975609756097563,0.00043793052582416004,377,42.853658536585364,51.289974761208
173,12,0.24242424242424243,0.00021963960796605897,16,66.91666666666667,109.99958964569923
174,4,0.8333333333333334,0.00012976381957494415,5,92.25,147.17570281809427
175,17,0.4264705882352941,0.00037764791114111487,58,32.88235294117647,79.68384761627827
176,14,0.7252747252747253,0.000174978416217305,66,69.14285714285714,79.61142877650632
177,11,0.7636363636363637,0.0002573874702758543,42,41.0,96.82974749528164
178,13,0.46153846153846156,0.00018763777524614304,36,52.69230769230769,86.7377875379713
179,3,0.6666666666666666,0.0001285360074807031,2,117.0,162.63455967290594
180,20,0.7578947368421053,0.0002754188638571668,144,36.7,71.31626742896742
181,10,0.8666666666666667,0.0002374552411857506,39,42.6,101.47531719585803
182,3,0.6666666666666666,0.00011474389106724608,2,117.66666666666667,162.16315515211488
183,2,1.0,6.339056226204736e-05,1,182.5,164.5
184,18,0.6339869281045751,0.00026585751806212915,97,38.611111111111114,76.05052332999051
185,26,0.5384615384615384,0.0002943670523105124,175,54.61538461538461,62.74066091893181
186,44,0.4978858350951374,0.00046330392806410666,471,48.34090909090909,49.89941846164058
187,16,0.8583333333333333,0.00022879988141432834,103,40.625,79.17455004608489
188,48,0.45567375886524825,0.0005077724770046631,514,45.666666666666664,48.849826566279184
189,7,0.9523809523809523,0.0001384849854322479,20,67.0,115.69911717159174
190,4,0.5,0.00010229200094516482,3,94.75,145.69209827578158
191,3,1.0,7.58291911889813e-05,3,131.33333333333334,152.62226428524627
192,5,0.4,0.0001722306497522368,4,75.2,136.08732490573837
193,5,0.7,0.00015676939491309386,7,74.8,136.11377593763243
194,19,0.8245614035087719,0.000262696779228932,141,37.73684210526316,73.0088978753622
195,9,1.0,0.00021599113946081674,36,46.888888888888886,106.10628261265465
196,13,0.717948717948718,0.00018647522507502212,56,52.69230769230769,86.43395399012397
197,16,0.7416666666666667,0.00024208821792839956,89,40.9375,80.32781955057662
198,12,0.4696969696969697,0.00026098829810192333,31,53.916666666666664,107.43017758318913
199,47,0.47178538390379277,0.0004937182099870764,510,46.0,48.2890234653181
200,57,0.4342105263157895,0.0005873163275072014,693,44.12280701754386,44.92999239574892
201,4,1.0,0.0001284000848491047,6,92.75,146.79130594146235
202,4,0.6666666666666666,0.0001023511596251957,4,98.25,143.9242422248594
203,57,0.42857142857142855,0.0005955346615057798,684,44.40350877192982,44.725619507393056
204,22,0.5887445887445888,0.000294742241669298,136,38.13636363636363,68.27903674997279
205,2,1.0,8.181980127770555e-05,1,176.0,171.0
206,4,0.5,9.349705852826167e-05,3,95.0,145.50429546924036
207,3,1.0,7.023547786351554e-05,3,165.66666666666666,128.24542443646436
208,7,0.8571428571428571,0.00010853505745450862,18,92.57142857142857,104.30019468939116
209,1,0.0,5.235007615455422e-05,0,347.0,0.0
210,1,0.0,5.235007615455422e-05,0,347.0,0.0
211,30,0.6,0.0003267345210484483,261,48.13333333333333,58.00904144087272
212,18,0.6993464052287581,0.00021314437506584198,107,62.72222222222222,72.54026127725788
213,39,0.30364372469635625,0.00044268347630974385,225,43.43589743589744,55.166784354260486
214,17,0.5661764705882353,0.0003389159911091441,77,34.88235294117647,78.21530040850755
215,1,0.0,5.235007615455422e-05,0,347.0,0.0
216,2,1.0,7.283216003094302e-05,1,177.5,169.5
217,8,0.8214285714285714,0.00014998558397929843,23,61.75,109.13495086359823
218,9,1.0,0.00021599113946081674,36,46.888888888888886,106.10628261265465
219,6,0.7333333333333333,0.0001862939641085712,11,62.833333333333336,127.09893346873092
220,4,1.0,0.00010928303064763276,6,99.5,143.12669212973518
221,8,0.8571428571428571,0.00011940204437953881,24,86.25,101.02938928846397
222,11,0.7454545454545455,0.00015884727906213477,41,65.27272727272727,90.73046086582842
223,27,0.7207977207977208,0.00028715224298015785,253,58.51851851851852,58.913225812061846
224,28,0.5211640211640212,0.00031383463029445533,197,52.785714285714285,59.9883066836822
225,10,0.8444444444444444,0.0002346506555617715,38,44.7,100.81770677812504
226,14,0.8131868131868132,0.0002691348987774523,74,40.142857142857146,85.23903963296993
227,15,0.5428571428571428,0.0003401087095319753,57,33.0,84.00079364704439
228,3,1.0,8.152641531094303e-05,3,123.0,158.46766231632245
229,6,0.5333333333333333,0.00011296941863956931,8,83.0,119.36498649101419
230,9,0.2777777777777778,0.00025452833050485977,10,46.666666666666664,106.46334789233542
231,21,0.4523809523809524,0.00026430479800840896,95,52.095238095238095,68.87663558642521
232,25,0.62,0.00027919773530002146,186,57.16,62.47603060374435
233,5,0.3,9.885687386669757e-05,3,593.2,372.28558929939794
234,2,1.0,6.126695566598383e-05,1,203.0,144.0
235,5,0.8,9.492595613458113e-05,8,100.0,125.63120631435488
236,37,0.4099099099099099,0.0004079204905695162,273,45.37837837837838,54.501847898923295
237,7,0.8571428571428571,0.00013984283681167352,18,69.0,115.21904604460397
238,23,0.7154150197628458,0.00026130854741702477,181,52.391304347826086,65.29247851378128
239,59,0.418468731735827,0.000621129146019432,716,43.76271186440678,44.2524878101961
240,3,0.6666666666666666,8.482391774862872e-05,2,125.0,156.9968152543229
241,2,1.0,8.544644621523036e-05,1,175.5,171.5
242,24,0.5978260869565217,0.00031540906993355407,165,36.875,65.66728796237388
243,8,0.6428571428571429,0.00019199877483136774,18,55.5,110.4411608051998
244,2,1.0,9.129843120766877e-05,1,174.5,172.5
245,5,0.7,0.00014862044245651256,7,77.6,134.745092675021
246,14,0.5934065934065934,0.00017912492604251436,54,66.78571428571429,83.72077619890382
247,3,0.6666666666666666,8.382122416650088e-05,2,121.33333333333333,159.61272575274887
248,21,0.5047619047619047,0.0002472411664282961,106,57.476190476190474,67.69723849444114
249,24,0.6268115942028986,0.0003198179367688343,173,36.75,65.70594214630313
250,5,0.8,8.945057221604883e-05,8,109.8,120.01233269960215
251,14,0.7802197802197802,0.0002176042254309102,71,45.07142857142857,85.57491645646294
252,65,0.4033653846153846,0.0006655091090240242,839,42.69230769230769,42.25596838205611
253,3,0.6666666666666666,0.00010908552477905116,2,119.66666666666667,160.76760314883785
254,17,0.9044117647058824,0.00023912489608723432,123,39.94117647058823,76.87535410782932
255,2,1.0,8.544644621523036e-05,1,175.5,171.5
256,2,1.0,6.92063690638491e-05,1,176.0,171.0
257,18,0.5032679738562091,0.00022324902673382315,77,54.5,73.84838070894536
258,15,0.4857142857142857,0.00019095087311891325,51,52.4,80.13471989926298
259,8,0.6785714285714286,0.0002363185489994872,19,48.375,112.87818378677078
260,8,0.39285714285714285,0.0001579644234394246,11,67.0,108.14111151638862
261,38,0.4751066856330014,0.0004095870997704632,334,43.5,53.629700137536716
262,4,1.0,0.00010928303064763276,6,99.5,143.12669212973518
263,7,0.9523809523809523,0.00017387203856677121,20,59.142857142857146,117.5784583907742
264,5,1.0,0.0001550302200976879,10,75.2,135.90496679665537
265,27,0.6410256410256411,0.00029819911443363474,225,51.81481481481482,61.096182239358996
266,18,0.8823529411764706,0.0002510373521489588,135,38.72222222222222,74.88792036960267
267,2,1.0,7.25704337619621e-05,1,182.0,165.0
268,11,0.9090909090909091,0.00014412604137281976,50,69.0909090909091,88.90899795496163
269,6,0.4666666666666667,0.0001351176287537546,7,77.16666666666667,122.24213221671522
270,4,0.8333333333333334,9.429339451318515e-05,5,119.0,133.96268137059664
271,73,0.386986301369863,0.0007409078774565475,1017,41.21917808219178,40.27380486406221
272,45,0.35353535353535354,0.0004997394659927353,350,43.37777777777778,50.16341689978593
273,9,1.0,0.00021599113946081674,36,46.888888888888886,106.10628261265465
274,14,0.5604395604395604,0.00018291520640187228,51,57.214285714285715,82.58431066096598
275,10,0.8666666666666667,0.00023745524118575057,39,42.6,101.47531719585803
276,18,0.7516339869281046,0.00021181045985792807,115,64.83333333333333,71.41836831889492
277,65,0.3466346153846154,0.0007131690152176163,721,41.43076923076923,43.16407667022312
278,10,0.8,0.00023679427938686246,36,44.3,100.96638054322835
279,2,1.0,7.01658276112935e-05,1,180.5,166.5
280,43,0.4673311184939092,0.00048079088566503055,422,47.48837209302326,50.65633048573644
281,16,0.7416666666666667,0.00023987340859150203,89,43.0,80.44407995620311
282,2,1.0,9.129843120766877e-05,1,174.5,172.5
283,5,0.6,0.00010574737450569111,6,94.4,128.22417868717272
284,16,0.7,0.000241528418928683,84,42.0625,80.50269308383416
285,47,0.43293246993524515,0.0005076566228943129,468,49.08510638297872,50.66990788835336
286,2,1.0,8.273418958995967e-05,1,175.0,172.0
287,1,0.0,5.235007615455422e-05,0,347.0,0.0
288,4,0.8333333333333334,8.011459487280661e-05,5,129.75,125.67293861448454
289,4,0.8333333333333334,0.0001072022728309006,5,99.0,143.18344876416407
290,14,0.8241758241758241,0.0001727112089921936,75,73.57142857142857,78.28858180358311
291,36,0.38095238095238093,0.0004060567415736557,240,44.80555555555556,54.9200527253755
292,1,0.0,5.235007615455422e-05,0,347.0,0.0
293,3,1.0,0.00010030321133312471,3,122.33333333333333,158.9388421864069
294,3,0.6666666666666666,7.865911120495775e-05,2,139.33333333333334,148.80486849861092
295,10,0.5333333333333333,0.00013986294455778638,24,66.3,95.50712015342103
296,7,0.9523809523809523,0.00017387203856677121,20,59.142857142857146,117.5784583907742
297,25,0.72,0.0002735300784024866,216,64.12,60.20586017988614
298,11,0.9454545454545454,0.00014408590587906467,52,72.0,89.18927779014287
299,20,0.6842105263157895,0.00027876498353836954,130,35.9,71.56458621413249
300,7,0.7619047619047619,0.00012326310513689824,16,68.0,113.94234130847559
301,3,0.6666666666666666,9.700800816417533e-05,2,125.0,157.28318409798297
302,20,0.7526315789473684,0.00027180853284450307,143,38.6,71.27720533242025
303,21,0.580952380952381,0.00024985997077899854,122,53.904761904761905,68.96300233900766
304,55,0.3872053872053872,0.0005725943852097875,575,45.69090909090909,47.04615634083492
305,2,1.0,6.908964080920655e-05,1,186.5,160.5
306,9,1.0,0.00021599113946081671,36,46.888888888888886,106.10628261265465
307,4,0.6666666666666666,0.00011479022256595867,4,100.75,143.0321205184346
308,24,0.4746376811594203,0.00027464328933408423,131,56.291666666666664,66.81783642029191
309,10,1.0,0.0001708175069889157,45,48.5,99.545215856916
310,13,0.5384615384615384,0.0002737173388665325,42,37.46153846153846,89.48537945438169
311,7,0.5238095238095238,0.00011327075852872364,11,74.85714285714286,112.40034134598469
312,26,0.4276923076923077,0.0005099195766549451,139,25.692307692307693,64.48301459762588
313,37,0.5015015015015015,0.0004064038625641624,334,46.86486486486486,54.08110134121749
314,13,0.4230769230769231,0.00016990682201968593,33,57.23076923076923,85.15881439192924
315,56,0.31623376623376626,0.0005999724272244932,487,43.767857142857146,46.81917764557771
316,2,1.0,6.550930326432335e-05,1,180.0,167.0
317,7,0.5238095238095238,0.00011820192950392924,11,70.28571428571429,113.43180995736638
318,11,0.5272727272727272,0.00014595026976728666,29,66.63636363636364,89.92852993276256
319,8,0.6785714285714286,0.00022786773236230286,19,49.875,112.3548369007761
320,21,0.48095238095238096,0.0003063487581527744,101,33.38095238095238,70.62474690420807
321,3,1.0,9.223111981527309e-05,3,125.33333333333333,156.7552940803666
322,72,0.2918622848200313,0.0007822129203324756,746,38.861111111111114,43.1075224021785
323,39,0.4844804318488529,0.00042646080415837946,359,48.35897435897436,53.32122643649197
324,26,0.36615384615384616,0.0003246852377271478,119,51.84615384615385,65.30148561609175
325,39,0.601889338731444,0.00040859001649496855,446,51.48717948717949,51.49452138888513
326,19,0.6666666666666666,0.00035584769069164175,114,33.05263157894737,74.12256825457237
327,4,1.0,0.00012696540177681336,6,92.25,147.08224739920178
328,9,1.0,0.00021599113946081671,36,46.888888888888886,106.10628261265465
329,30,0.22528735632183908,0.00039403899107833885,98,37.8,60.22701497943704
330,16,0.825,0.0002262504773896879,99,41.875,78.88272545367585
331,20,0.5263157894736842,0.00023772475467547606,100,55.15,69.8228293611767
332,43,0.42081949058693247,0.0004728355518081675,380,47.395348837209305,50.5095613950485
333,8,0.7857142857142857,0.00017049494330624346,22,55.375,110.26778484670851
334,28,0.5105820105820106,0.00031432675081587705,193,51.357142857142854,60.78840014210553
335,1,0.0,5.235007615455422e-05,0,347.0,0.0
336,3,1.0,7.414846203355028e-05,3,145.33333333333334,143.99614192362546
337,9,0.8055555555555556,0.00020366557357910013,29,49.22222222222222,105.41639950193053
338,7,0.6666666666666666,0.00011192827971197254,14,84.0,109.05175704355118
339,27,0.25925925925925924,0.00035112801018409345,91,39.925925925925924,66.35645935564024
340,6,0.7333333333333333,0.0001055998612473736,11,78.83333333333333,120.16851593583995
341,12,0.7727272727272727,0.00015383477300521048,51,73.58333333333333,84.15012213630801
342,34,0.5775401069518716,0.00036277313554753987,324,51.970588235294116,55.07774467493661
343,18,0.6339869281045751,0.0003450022909796024,97,33.666666666666664,76.16575491795655
344,9,0.5,0.00013166039900840398,18,71.77777777777777,99.81291140904877
345,16,0.65,0.00019729982083859597,78,63.4375,76.01148659084362
346,27,0.5299145299145299,0.0003616223828521914,186,31.962962962962962,62.12680073043057
347,7,0.8095238095238095,0.00012363981976561836,17,68.28571428571429,114.77520175880987
348,229,0.12303684976633725,0.0023477362643850265,3212,38.31004366812227,74.36945970409707
414,159,0.1351803200382135,0.0017998987951734142,1698,41.81761006289308,88.30748562228294
428,115,0.26758199847444697,0.0007800010624551066,1754,69.81739130434782,117.61015799139089
1684,801,0.04380774032459426,0.006465549609654753,14036,37.7752808988764,45.80196135126441
1912,764,0.10301373058950272,0.003978638643074483,30025,80.24607329842932,64.41545189390662
2814,2,1.0,5.9236176696371497e-05,1,406.5,394.5
2838,4,1.0,9.384565589716352e-05,6,209.75,341.4179074096729
2885,4,1.0,9.121428980024456e-05,6,210.0,341.26749039426534
3003,4,1.0,9.384565589716352e-05,6,209.75,341.4179074096729
3173,18,0.21568627450980393,0.0001636428351331228,33,77.55555555555556,176.78650722213635
3290,5,0.8,0.0001018996240789996,8,172.6,314.2824207619637
353,102,0.31721995728984664,0.0006136241914585932,1634,70.29411764705883,103.77932736786906
363,96,0.31951754385964914,0.000599756073988169,1457,72.03125,107.09394757301102
366,97,0.33526632302405496,0.0005864389904893505,1561,71.01030927835052,106.32293686701877
376,133,0.2631578947368421,0.0009014132806256001,2310,60.08270676691729,93.59800822962588
389,48,0.2845744680851064,0.0003982150863206827,321,59.0625,148.7835965210883
420,34,0.4919786096256685,0.00023767983391481616,276,100.61764705882354,172.10957773292236
475,122,0.2750304836742989,0.0007853694121641998,2030,64.13934426229508,96.32886937455378
483,231,0.1616412572934312,0.0012974924823337267,4294,59.65367965367965,72.14866489248091
484,107,0.2671486510315641,0.0006189434054619285,1515,72.64485981308411,102.85378900570855
517,104,0.3525018670649739,0.0006355243620113461,1888,70.17307692307692,102.8754327318399
526,98,0.2457395329265727,0.00046410263313959667,1168,95.3265306122449,109.46397930604554
538,87,0.3322641005078856,0.0005315407152892629,1243,69.66666666666667,112.10059795247608
